name,episodes,rating,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,MartialArts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,ShoujoAi,Shounen,ShounenAi,SliceofLife,Space,Sports,SuperPower,Supernatural,Thriller,Vampire,Movie,Music,ONA,OVA,Special,TV
Bakuon!! OVA,-0.22203451901546198,-0.024183389532943512,-0.25125697578494915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Danchigai Special,-0.2433301813618895,-0.024183389532943512,-0.18917116145191068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,-0.2433301813618895,-0.024183389532943512,-0.32397417081037194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DT Eightron,0.2890613772987991,-0.024183389532943512,-0.3172005142874559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F-Zero: Falcon Densetsu,0.8214529359594877,-0.024183389532943512,-0.26409794496876604,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Getter Robo Go,0.8001572736130601,-0.024183389532943512,-0.32145668884062506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jean Valjean Monogatari,-0.2433301813618895,-0.024183389532943512,-0.3264192072558096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,-0.2433301813618895,-0.024183389532943512,-0.3262562048261137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kappa no Kaikata,0.2890613772987991,-0.024183389532943512,-0.31216555034796206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kuttsukiboshi,-0.22203451901546198,-0.024183389532943512,0.060856454320433545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Megami Kouhosei Special Curriculum,-0.2433301813618895,-0.024183389532943512,-0.26686898627359534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Midori-ko,-0.2433301813618895,-0.024183389532943512,-0.32303237899435155,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mobile Suit Gundam Seed MSV Astray,-0.22203451901546198,-0.024183389532943512,-0.20119711848724833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MonHun Nikki Girigiri Airou Mura G,0.012217766795241019,-0.024183389532943512,-0.3284295705553916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nekota no Koto ga Kininatte Shikatanai. (ONA),-0.17944319432260689,-0.024183389532943512,-0.32417339600222245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ocha-ken: Chokotto Monogatari,0.2890613772987991,-0.024183389532943512,-0.32234414651341353,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oira Uchuu no Tankoufu,-0.22203451901546198,-0.024183389532943512,-0.32076845635968704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,-0.2433301813618895,-0.024183389532943512,-0.15251372615142356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Onikirimaru,-0.17944319432260689,-0.024183389532943512,-0.3127994486856681,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perman,0.8853399229987703,-0.024183389532943512,-0.32502463091285627,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Popotan,-0.009077895551186526,-0.024183389532943512,-0.05822587626291765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Push,-0.2433301813618895,-0.024183389532943512,-0.31102453334009117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Reporter Blues,0.8427485983059152,-0.024183389532943512,-0.3283571250310824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",-0.009077895551186526,-0.024183389532943512,1.0119756315956712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sol Bianca: Taiyou no Fune,-0.1368518696297518,-0.024183389532943512,-0.28068797003558726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Sword Art Online: Sword Art Offline,-0.07296488259046915,-0.024183389532943512,0.5717241803682795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tenrankai no E,-0.2433301813618895,-0.024183389532943512,-0.31477358922309556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tenshi Kinryouku,-0.20073885666903443,-0.024183389532943512,0.3243227148521461,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Umi Monogatari: Kanon to Iku Amamikoshima,0.012217766795241019,-0.024183389532943512,-0.3143751388393946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Watt Poe to Bokura no Ohanashi,-0.2433301813618895,-0.024183389532943512,-0.3308202728575973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yawara! Sore Yuke Koshinuke Kids!!,-0.2433301813618895,-0.024183389532943512,-0.32024322630844493,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Youkai Ningen Bem,0.2890613772987991,-0.024183389532943512,-0.3260932023964179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ai no Wakakusa Yama Monogatari,-0.009077895551186526,-0.03402615431384344,-0.32451751224269143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aru Hibi no CLAMP Gakuen Tanteidan,0.012217766795241019,-0.03402615431384344,-0.32165591403247557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Asobi ni Iku yo!: Asobi ni Oide - Owari,-0.2433301813618895,-0.03402615431384344,-0.27284574202910955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Attack No.1 (1970),-0.2433301813618895,-0.03402615431384344,-0.32810356569599997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Baby Love,-0.2433301813618895,-0.03402615431384344,-0.26690520903574994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Biohazard 4: Incubate,-0.2433301813618895,-0.03402615431384344,-0.2687887926677908,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Blocker Gundan IV Machine Blaster,0.5446093254559295,-0.03402615431384344,-0.3281760112203092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chouja Raideen,0.5446093254559295,-0.03402615431384344,-0.31328845597475563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dennou Coil Recaps,-0.22203451901546198,-0.03402615431384344,-0.30975673666467907,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Denpa Kyoushi,-0.22203451901546198,-0.03402615431384344,-0.24332419087308482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Denshinbashira Elemi no Koi,-0.2433301813618895,-0.03402615431384344,-0.31343334702337416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Duan Nao,0.07610475383452366,-0.0635544486565441,-0.30124438755834065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Elf-ban Kakyuusei: Anata dake wo Mitsumete...,-0.17944319432260689,-0.03402615431384344,-0.30057426645847996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Go! Go! Ackman,-0.2433301813618895,-0.03402615431384344,-0.32591208858564474,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Gowapper 5 Gordam,0.5020180007630745,-0.03402615431384344,-0.33020448590096857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hi no Youjin,-0.2433301813618895,-0.03402615431384344,-0.26601775136296146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Himawari!,0.012217766795241019,-0.03402615431384344,-0.05244834569925392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kiss Dum R: Meguriahi,-0.2433301813618895,-0.03402615431384344,-0.32169213679463016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Magic Knight Rayearth Omake,-0.15814753197617934,-0.03402615431384344,-0.30272952080668053,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mahou no Idol Pastel Yumi,0.26776571495237156,-0.03402615431384344,-0.3165847273308271,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mari Iyagi,-0.2433301813618895,-0.03402615431384344,-0.2984371234913567,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Memories Off 2nd,-0.20073885666903443,-0.03402615431384344,-0.2842559121078185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Memories Off 3.5,-0.17944319432260689,-0.03402615431384344,-0.29202569458998695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Okusama wa Joshikousei (TV),0.012217766795241019,-0.03402615431384344,-0.08032176117724289,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Otome Youkai Zakuro Picture Drama,-0.22203451901546198,-0.03402615431384344,-0.2843102462510504,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Pokemon: Pikachu to Pokemon Ongakutai,-0.2433301813618895,-0.03402615431384344,-0.30673213602476734,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scramble Wars: Tsuppashire! Genom Trophy Rally,-0.2433301813618895,-0.03402615431384344,-0.3239560594292946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shoujo-tachi wa Kouya wo Mezasu,-0.009077895551186526,-0.03402615431384344,0.7608069988154561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,-0.2433301813618895,-0.03402615431384344,-0.3280673429338453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
To Heart 2: Dungeon Travelers,-0.22203451901546198,-0.03402615431384344,-0.2880593021340548,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Transfer,-0.2433301813618895,-0.03402615431384344,-0.31962743935181614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wonder (Movie),-0.2433301813618895,-0.03402615431384344,-0.3223984806566455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
009-1: R&amp B,-0.2433301813618895,-0.04386891909474337,-0.2799454034114173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Amefuri Kozou,-0.2433301813618895,-0.04386891909474337,-0.32308671313758347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Arve Rezzle: Kikaijikake no Yousei-tachi,-0.2433301813618895,-0.04386891909474337,0.0058884127507801785,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Boku no Marie,-0.20073885666903443,-0.04386891909474337,-0.29447073103542454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Boukyaku no Senritsu,0.246470052605944,-0.04386891909474337,-0.11366481374058122,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Buttobi!! CPU,-0.20073885666903443,-0.04386891909474337,-0.2621962499556479,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dive to Blue,-0.2433301813618895,-0.04386891909474337,-0.330458045236051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eureka Seven AO: Jungfrau no Hanabana-tachi,-0.2433301813618895,-0.04386891909474337,-0.2117017195120915,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fireball Special,-0.2433301813618895,-0.04386891909474337,-0.30799993270017945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Getsumen To Heiki Mina,-0.03037355789761407,-0.04386891909474337,-0.2481418182396508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Green Green,-0.009077895551186526,-0.04386891909474337,1.1250268722802763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Harukanaru Toki no Naka de: Ajisai Yumegatari,-0.22203451901546198,-0.04386891909474337,-0.2932572685032444,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ippatsu Kiki Musume,0.07610475383452366,-0.04386891909474337,-0.27632312719595414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Iron Man: Rise of Technovore,-0.2433301813618895,-0.04386891909474337,-0.2678470008517704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Juuou Mujin no Fafnir,-0.009077895551186526,-0.04386891909474337,0.7443618647972534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Let's Nupu Nupu,0.07610475383452366,-0.04386891909474337,-0.3003569298855522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Magical Nyan Nyan Taruto,-0.009077895551186526,-0.04386891909474337,-0.2671768797519097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Midnight Eye: Gokuu II,-0.2433301813618895,-0.04386891909474337,-0.3034901988119278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Oni,-0.2433301813618895,-0.04386891909474337,-0.31685639804698684,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Seto no Hanayome Picture Drama,-0.2433301813618895,-0.04386891909474337,-0.3111694243887097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Silent Mobius 2,-0.2433301813618895,-0.04386891909474337,-0.304649327200876,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
StarFox Zero: The Battle Begins,-0.2433301813618895,-0.04386891909474337,-0.29992225673969664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Tamala 2010: A Punk Cat in Space OVA,-0.22203451901546198,-0.04386891909474337,-0.3249159626263924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ten Little Gall Force,-0.2433301813618895,-0.04386891909474337,-0.3213661319352385,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Tezuka Osamu no Don Dracula,-0.0942605449368967,-0.04386891909474337,-0.3171461801442239,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Time Bokan Oudou Fukko,-0.22203451901546198,-0.04386891909474337,-0.32303237899435155,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Triage X,-0.051669220244041615,-0.04386891909474337,0.7459556663320572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ultraman Kids no Kotowaza Monogatari,0.2890613772987991,-0.04386891909474337,-0.32995092656588615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Warau Hyouteki,-0.2433301813618895,-0.04386891909474337,-0.29829223244273817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Water Brain,-0.2433301813618895,-0.04386891909474337,-0.31845019958179066,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,-0.2433301813618895,-0.04386891909474337,-0.3259483113477994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12-sai. 2nd Season,-0.17944319432260689,-0.05371168387564417,-0.30901417004050913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Arcana Famiglia,-0.009077895551186526,-0.05371168387564417,1.5928257341262653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Asobou! Hello Kitty,0.2890613772987991,-0.05371168387564417,-0.3223803692755682,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakkyuu HIT! Crash Bedaman,0.8001572736130601,-0.05371168387564417,-0.32053300840568194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bamboo Bears,0.8427485983059152,-0.05371168387564417,-0.32808545431492264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,-0.2433301813618895,-0.05371168387564417,-0.2434147477784714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Divergence Eve 2: Misaki Chronicles,0.012217766795241019,-0.05371168387564417,-0.24730869471009428,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Eikoku Ikka, Nihon wo Taberu",0.246470052605944,-0.05371168387564417,-0.32085901326507366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
